YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,timestamp,predicted_ARRIVAL_DELAY
2015,1,1,4,WN,1660,N8623F,OAK,SLC,1945,2004.0,19.0,7.0,2011.0,100.0,95.0,85.0,588,2236.0,3.0,2225,2239.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,63.81185373131781
2015,1,1,4,WN,179,N7738A,LAX,MCI,855,848.0,-7.0,12.0,900.0,185.0,186.0,169.0,1363,1349.0,5.0,1400,1354.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.6866992542326655
2015,1,1,4,DL,2472,N909DE,ATL,CHS,1344,1342.0,-2.0,14.0,1356.0,66.0,65.0,43.0,259,1439.0,8.0,1450,1447.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.31508489163211
2015,1,1,4,UA,360,N811UA,BZN,DEN,718,715.0,-3.0,29.0,744.0,103.0,106.0,71.0,524,855.0,6.0,901,901.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.5316180889669795
2015,1,1,4,AS,569,N471AS,LAX,PDX,640,639.0,-1.0,16.0,655.0,150.0,144.0,124.0,834,859.0,4.0,910,903.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-82.99801512709092
2015,1,1,4,MQ,3296,N922MQ,DFW,LRD,905,,,,,83.0,,,396,,,1028,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,-28.38917888066551
2015,1,1,4,EV,4103,N13908,PNS,ORD,1140,1136.0,-4.0,10.0,1146.0,151.0,144.0,129.0,794,1355.0,5.0,1411,1400.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.08767462588281
2015,1,1,4,UA,348,N212UA,OGG,ORD,1710,1725.0,15.0,29.0,1754.0,478.0,481.0,442.0,4184,516.0,10.0,508,526.0,18.0,0,0,,3.0,0.0,15.0,0.0,0.0,2022-11-13 08:33:55.975683,-82.64679983413404
2015,1,1,4,AA,1383,N4UCAA,DFW,IAH,725,727.0,2.0,11.0,738.0,70.0,68.0,48.0,224,826.0,9.0,835,835.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-72.68805097978156
2015,1,1,4,WN,828,N8303R,PHX,BWI,610,610.0,0.0,12.0,622.0,250.0,226.0,210.0,1999,1152.0,4.0,1220,1156.0,-24.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.558212449484342
2015,1,1,4,B6,2168,N651JB,PBI,HPN,1810,2048.0,158.0,9.0,2057.0,162.0,151.0,138.0,1056,2315.0,4.0,2052,2319.0,147.0,0,0,,0.0,0.0,20.0,127.0,0.0,2022-11-13 08:33:55.975683,-25.63406862979535
2015,1,1,4,DL,1058,N595NW,ATL,MCO,1355,1354.0,-1.0,25.0,1419.0,90.0,93.0,59.0,404,1518.0,9.0,1525,1527.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.00074134889698
2015,1,1,4,UA,1192,N69804,SAN,DEN,620,618.0,-2.0,18.0,636.0,145.0,138.0,110.0,853,926.0,10.0,945,936.0,-9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.275518647016588
2015,1,1,4,WN,1879,N248WN,PHX,BOI,1605,1602.0,-3.0,11.0,1613.0,125.0,117.0,103.0,735,1756.0,3.0,1810,1759.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,11.203093512355084
2015,1,1,4,OO,6301,N479CA,BIS,DEN,1252,1245.0,-7.0,15.0,1300.0,101.0,98.0,76.0,516,1316.0,7.0,1333,1323.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.760933082985457
2015,1,1,4,OO,5475,N296SW,DEN,RKS,2200,2350.0,110.0,25.0,15.0,88.0,82.0,54.0,260,109.0,3.0,2328,112.0,104.0,0,0,,0.0,0.0,104.0,0.0,0.0,2022-11-13 08:33:55.975683,39.5290564321572
2015,1,1,4,WN,1743,N522SW,LAS,DAL,1715,1737.0,22.0,10.0,1747.0,160.0,153.0,139.0,1067,2206.0,4.0,2155,2210.0,15.0,0,0,,0.0,0.0,4.0,11.0,0.0,2022-11-13 08:33:55.975683,6.572646005735082
2015,1,1,4,EV,5503,N919EV,ATL,AGS,1056,1052.0,-4.0,12.0,1104.0,48.0,44.0,29.0,143,1133.0,3.0,1144,1136.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,51.77912231496554
2015,1,1,4,MQ,2840,N3AEMQ,LGA,STL,1225,1222.0,-3.0,12.0,1234.0,173.0,165.0,149.0,888,1403.0,4.0,1418,1407.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-25.29451889526562
2015,1,1,4,WN,102,N8640D,LAS,LAX,1825,1821.0,-4.0,13.0,1834.0,65.0,65.0,40.0,236,1914.0,12.0,1930,1926.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.37212979159503
2015,1,1,4,AA,1039,N541AA,MCI,DFW,600,606.0,6.0,13.0,619.0,105.0,102.0,80.0,460,739.0,9.0,745,748.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-25.029635751018084
2015,1,1,4,AA,1332,N3EGAA,DFW,DTW,2050,2050.0,0.0,16.0,2106.0,145.0,148.0,116.0,986,2.0,16.0,15,18.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,97.53651875582209
2015,1,1,4,DL,1181,N899AT,ATL,HSV,1405,1403.0,-2.0,10.0,1413.0,56.0,44.0,29.0,151,1342.0,5.0,1401,1347.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.331381484242089
2015,1,1,4,WN,1820,N769SW,LAS,SNA,1150,1150.0,0.0,13.0,1203.0,65.0,52.0,37.0,226,1240.0,2.0,1255,1242.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.14175157052496
2015,1,1,4,EV,5299,N850AS,ATL,AZO,1945,1940.0,-5.0,14.0,1954.0,115.0,102.0,84.0,596,2118.0,4.0,2140,2122.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,135.3390274841687
2015,1,1,4,OO,6579,N899SK,PHX,SBA,2103,2100.0,-3.0,16.0,2116.0,95.0,83.0,62.0,455,2118.0,5.0,2138,2123.0,-15.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.885532502089322
2015,1,1,4,WN,678,N7752B,ONT,SMF,1205,1200.0,-5.0,7.0,1207.0,75.0,77.0,66.0,390,1313.0,4.0,1320,1317.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,150.1040343115793
2015,1,1,4,WN,3851,N446WN,LAS,OAK,1155,1213.0,18.0,14.0,1227.0,90.0,80.0,60.0,407,1327.0,6.0,1325,1333.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,18.53033851140318
2015,1,1,4,WN,2425,N743SW,HOU,BWI,2000,2052.0,52.0,10.0,2102.0,165.0,150.0,136.0,1246,18.0,4.0,2345,22.0,37.0,0,0,,0.0,0.0,8.0,29.0,0.0,2022-11-13 08:33:55.975683,53.32585081393295
2015,1,1,4,WN,38,N670SW,DEN,PHX,1835,1944.0,69.0,23.0,2007.0,115.0,120.0,90.0,602,2137.0,7.0,2030,2144.0,74.0,0,0,,5.0,0.0,29.0,40.0,0.0,2022-11-13 08:33:55.975683,-7.975535706016813
2015,1,1,4,EV,6169,N17196,CHS,IAH,1407,1412.0,5.0,9.0,1421.0,172.0,166.0,151.0,925,1552.0,6.0,1559,1558.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.70219744730683
2015,1,1,4,AA,1482,N3DUAA,SFO,DFW,710,703.0,-7.0,16.0,719.0,210.0,214.0,185.0,1464,1224.0,13.0,1240,1237.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,35.52287434030796
2015,1,1,4,OO,6612,N885AS,PHX,SBA,1800,1758.0,-2.0,17.0,1815.0,93.0,93.0,72.0,455,1827.0,4.0,1833,1831.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,11.40570446458227
2015,1,1,4,EV,3263,N11536,LAN,ORD,1536,1526.0,-10.0,12.0,1538.0,64.0,59.0,39.0,179,1517.0,8.0,1540,1525.0,-15.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.5738724242553608
2015,1,1,4,AA,2311,N3DGAA,SEA,DFW,1545,1544.0,-1.0,12.0,1556.0,225.0,242.0,205.0,1660,2121.0,25.0,2130,2146.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-9.29813039712244
2015,1,1,4,US,1842,N747UW,MEM,CLT,925,925.0,0.0,13.0,938.0,97.0,86.0,63.0,511,1141.0,10.0,1202,1151.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.649144936739724
2015,1,1,4,US,1859,N626AW,BWI,CLT,1200,1153.0,-7.0,12.0,1205.0,87.0,83.0,61.0,361,1306.0,10.0,1327,1316.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,30.02599701162948
2015,1,1,4,OO,5189,N745SK,ASE,SFO,1852,2011.0,79.0,24.0,2035.0,141.0,139.0,107.0,848,2122.0,8.0,2013,2130.0,77.0,0,0,,0.0,0.0,7.0,70.0,0.0,2022-11-13 08:33:55.975683,-22.64061104706572
2015,1,1,4,US,1900,N950UW,PHL,FLL,1155,1153.0,-2.0,11.0,1204.0,170.0,154.0,137.0,992,1421.0,6.0,1445,1427.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,111.48604111198163
2015,1,1,4,EV,4525,N27190,OMA,IAH,946,946.0,0.0,19.0,1005.0,143.0,159.0,127.0,781,1212.0,13.0,1209,1225.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-12.94617782913207
2015,1,1,4,US,2059,N822AW,CLE,CLT,1205,1157.0,-8.0,13.0,1210.0,98.0,86.0,65.0,430,1315.0,8.0,1343,1323.0,-20.0,0,0,,,,,,,2022-11-13 08:33:55.975683,64.09482704892474
2015,1,1,4,WN,486,N616SW,MDW,DTW,1720,1747.0,27.0,9.0,1756.0,70.0,52.0,37.0,228,1933.0,6.0,1930,1939.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.580113227072925
2015,1,1,4,WN,653,N934WN,LAS,SFO,915,911.0,-4.0,10.0,921.0,95.0,78.0,63.0,414,1024.0,5.0,1050,1029.0,-21.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.757138304626158
2015,1,1,4,B6,222,N197JB,PBI,BOS,1140,1135.0,-5.0,15.0,1150.0,176.0,178.0,160.0,1197,1430.0,3.0,1436,1433.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,31.51422442419709
2015,1,1,4,EV,6139,N11140,DSM,DEN,1714,1700.0,-14.0,10.0,1710.0,121.0,126.0,104.0,589,1754.0,12.0,1815,1806.0,-9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-24.89436156036836
2015,1,1,4,DL,2434,N375DA,BNA,LAX,1655,1657.0,2.0,15.0,1712.0,285.0,270.0,251.0,1797,1923.0,4.0,1940,1927.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.62245025186869
2015,1,1,4,AA,1082,N3HRAA,MIA,LGA,830,828.0,-2.0,11.0,839.0,172.0,163.0,148.0,1096,1107.0,4.0,1122,1111.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,1.2275668939049085
2015,1,1,4,DL,1943,N144DA,ATL,MCO,1555,1551.0,-4.0,14.0,1605.0,87.0,86.0,63.0,404,1708.0,9.0,1722,1717.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,82.35445186272145
2015,1,1,4,UA,195,N69818,BDL,ORD,630,641.0,11.0,12.0,653.0,159.0,153.0,137.0,783,810.0,4.0,809,814.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,19.127591279225403
2015,1,1,4,NK,939,N614NK,IAH,DEN,1016,1047.0,31.0,12.0,1059.0,149.0,138.0,115.0,862,1154.0,11.0,1145,1205.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,0.986747080414784
2015,1,1,4,AS,637,N756AS,PHX,SEA,800,751.0,-9.0,13.0,804.0,180.0,172.0,155.0,1107,939.0,4.0,1000,943.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.036743334969332
2015,1,1,4,DL,1929,N911DE,LGA,SRQ,1033,1054.0,21.0,19.0,1113.0,212.0,179.0,156.0,1047,1349.0,4.0,1405,1353.0,-12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,184.9649165495358
2015,1,1,4,EV,4248,N14173,TUS,IAH,1651,1644.0,-7.0,12.0,1656.0,142.0,146.0,123.0,936,1959.0,11.0,2013,2010.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.404937746282113
2015,1,1,4,HA,188,N481HA,HNL,KOA,1519,1515.0,-4.0,15.0,1530.0,43.0,49.0,28.0,163,1558.0,6.0,1602,1604.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.517071654118286
2015,1,1,4,WN,1954,N920WN,FLL,ATL,725,722.0,-3.0,10.0,732.0,115.0,107.0,90.0,581,902.0,7.0,920,909.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.0984227943577745
2015,1,1,4,WN,2521,N279WN,SAN,ATL,1340,1423.0,43.0,11.0,1434.0,240.0,237.0,217.0,1892,2111.0,9.0,2040,2120.0,40.0,0,0,,0.0,0.0,27.0,13.0,0.0,2022-11-13 08:33:55.975683,-12.702290039392024
2015,1,1,4,WN,909,N556WN,MDW,RSW,1710,1708.0,-2.0,10.0,1718.0,165.0,162.0,147.0,1105,2045.0,5.0,2055,2050.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.636522631079083
2015,1,1,4,AS,818,N558AS,OGG,SMF,1200,1217.0,17.0,24.0,1241.0,307.0,308.0,278.0,2404,1919.0,6.0,1907,1925.0,18.0,0,0,,1.0,0.0,0.0,17.0,0.0,2022-11-13 08:33:55.975683,-3.2975392262771908
2015,1,1,4,AA,256,N787AA,LAX,JFK,1330,1328.0,-2.0,15.0,1343.0,325.0,319.0,290.0,2475,2133.0,14.0,2155,2147.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,83.15682659795468
2015,1,1,4,WN,3151,N7736A,MCO,GRR,1800,1815.0,15.0,11.0,1826.0,165.0,160.0,143.0,1024,2049.0,6.0,2045,2055.0,10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,12.10510679135108
2015,1,1,4,DL,2484,N909DA,RIC,ATL,1050,1047.0,-3.0,9.0,1056.0,111.0,92.0,79.0,481,1215.0,4.0,1241,1219.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.469478413784213
2015,1,1,4,WN,484,N200WN,MCO,DAL,1850,1857.0,7.0,14.0,1911.0,170.0,163.0,142.0,973,2033.0,7.0,2040,2040.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.691479866302457
2015,1,1,4,OO,6599,N885AS,PHX,PSP,1435,1434.0,-1.0,21.0,1455.0,67.0,76.0,51.0,261,1446.0,4.0,1442,1450.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.309079901652428
2015,1,1,4,WN,922,N362SW,TUL,LAS,1315,1309.0,-6.0,22.0,1331.0,180.0,194.0,162.0,1076,1413.0,10.0,1415,1423.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,3.2303839724481005
2015,1,1,4,AA,1150,N3KNAA,ORD,PHX,2005,2024.0,19.0,13.0,2037.0,230.0,233.0,212.0,1440,2309.0,8.0,2255,2317.0,22.0,0,0,,3.0,0.0,0.0,0.0,19.0,2022-11-13 08:33:55.975683,-11.497176570896162
2015,1,1,4,UA,1746,N18223,ATL,SFO,729,741.0,12.0,22.0,803.0,335.0,332.0,300.0,2139,1003.0,10.0,1004,1013.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.801996795402514
2015,1,1,4,B6,907,N563JB,BOS,STT,715,724.0,9.0,12.0,736.0,245.0,209.0,195.0,1693,1151.0,2.0,1220,1153.0,-27.0,0,0,,,,,,,2022-11-13 08:33:55.975683,28.14773969785912
2015,1,1,4,AS,475,N548AS,LAX,SEA,1030,1023.0,-7.0,14.0,1037.0,164.0,153.0,133.0,954,1250.0,6.0,1314,1256.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.7830498997304
2015,1,1,4,OO,4685,N915EV,MSP,LAN,1620,1620.0,0.0,18.0,1638.0,93.0,83.0,60.0,455,1838.0,5.0,1853,1843.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.288776274653087
2015,1,1,4,UA,1640,N26208,SFO,ORD,1645,1701.0,16.0,18.0,1719.0,249.0,241.0,215.0,1846,2254.0,8.0,2254,2302.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.9525649678753623
2015,1,1,4,AA,2246,N3DFAA,ORD,PBI,1010,1007.0,-3.0,9.0,1016.0,170.0,158.0,145.0,1144,1341.0,4.0,1400,1345.0,-15.0,0,0,,,,,,,2022-11-13 08:33:55.975683,111.03738022643104
2015,1,1,4,AA,350,N3MBAA,ORD,LGA,1735,1728.0,-7.0,13.0,1741.0,120.0,111.0,93.0,733,2014.0,5.0,2035,2019.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,7.469558825713148
2015,1,1,4,AA,71,N3GHAA,DFW,SAN,1805,1803.0,-2.0,14.0,1817.0,180.0,176.0,160.0,1171,1857.0,2.0,1905,1859.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.343917519389253
2015,1,1,4,WN,459,N948WN,ELP,LAS,945,940.0,-5.0,10.0,950.0,110.0,101.0,82.0,583,1012.0,9.0,1035,1021.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-28.89539258574832
2015,1,1,4,DL,1782,N915DE,ATL,LGA,1145,1145.0,0.0,11.0,1156.0,133.0,129.0,96.0,762,1332.0,22.0,1358,1354.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.131936478034548
2015,1,1,4,DL,1079,N370NB,ATL,MHT,1855,1853.0,-2.0,17.0,1910.0,150.0,132.0,111.0,952,2101.0,4.0,2125,2105.0,-20.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.005660581851728
2015,1,1,4,AS,641,N613AS,TUS,SEA,1505,1446.0,-19.0,19.0,1505.0,194.0,188.0,163.0,1216,1648.0,6.0,1719,1654.0,-25.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.0584588501945005
2015,1,1,4,DL,977,N988DL,ORD,ATL,600,602.0,2.0,19.0,621.0,127.0,104.0,80.0,606,841.0,5.0,907,846.0,-21.0,0,0,,,,,,,2022-11-13 08:33:55.975683,8.31307694064755
2015,1,1,4,OO,6369,N763SK,TUS,SFO,600,604.0,4.0,22.0,626.0,134.0,136.0,108.0,751,714.0,6.0,714,720.0,6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.14114523039909
2015,1,1,4,MQ,2929,N656MQ,RST,ORD,1710,1707.0,-3.0,9.0,1716.0,90.0,64.0,44.0,268,1800.0,11.0,1840,1811.0,-29.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.7870962030926743
2015,1,1,4,DL,1756,N999DN,ATL,MLB,2102,2101.0,-1.0,15.0,2116.0,91.0,85.0,62.0,442,2218.0,8.0,2233,2226.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,39.865667248265694
2015,1,1,4,OO,7367,N438SW,DTW,APN,830,821.0,-9.0,17.0,838.0,73.0,68.0,46.0,198,924.0,5.0,943,929.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.623361427903896
2015,1,1,4,US,674,N831AW,EWR,PHX,630,630.0,0.0,21.0,651.0,341.0,363.0,339.0,2133,1030.0,3.0,1011,1033.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,40.26812205085392
2015,1,1,4,UA,770,N494UA,IAH,SNA,1745,1754.0,9.0,19.0,1813.0,219.0,207.0,182.0,1346,1915.0,6.0,1924,1921.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-21.13086896345656
2015,1,1,4,AA,2208,N4WPAA,CLE,DFW,1830,1827.0,-3.0,12.0,1839.0,190.0,204.0,163.0,1021,2022.0,29.0,2040,2051.0,11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-0.3797755316878003
2015,1,1,4,OO,4662,N817SK,SLC,TUL,1705,1717.0,12.0,18.0,1735.0,145.0,138.0,117.0,926,2032.0,3.0,2030,2035.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.664270058295788
2015,1,1,4,EV,4418,N14153,PNS,IAH,626,620.0,-6.0,10.0,630.0,106.0,108.0,89.0,489,759.0,9.0,812,808.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,0.8806554566149768
2015,1,1,4,B6,1780,N527JB,LGB,LAS,1459,1458.0,-1.0,10.0,1508.0,66.0,60.0,43.0,231,1551.0,7.0,1605,1558.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.68081932001975
2015,1,1,4,WN,2199,N400WN,MHT,MCO,645,645.0,0.0,9.0,654.0,205.0,187.0,171.0,1142,945.0,7.0,1010,952.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-22.6184966330074
2015,1,1,4,F9,1110,N208FR,CLE,MCO,1400,1359.0,-1.0,9.0,1408.0,140.0,142.0,126.0,895,1614.0,7.0,1620,1621.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.550148783068007
2015,1,1,4,DL,2601,N970AT,HSV,ATL,1045,1041.0,-4.0,10.0,1051.0,58.0,45.0,29.0,151,1220.0,6.0,1243,1226.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,117.80604967350467
2015,1,1,4,US,2032,N770UW,EWR,CLT,1315,1310.0,-5.0,10.0,1320.0,114.0,97.0,84.0,529,1444.0,3.0,1509,1447.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.61241377315384
2015,1,1,4,WN,393,N236WN,MSY,DEN,805,806.0,1.0,10.0,816.0,175.0,171.0,150.0,1062,946.0,11.0,1000,957.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,81.76065279818384
2015,1,1,4,B6,470,N706JB,FLL,BOS,730,743.0,13.0,15.0,758.0,179.0,188.0,166.0,1237,1044.0,7.0,1029,1051.0,22.0,0,0,,9.0,0.0,8.0,5.0,0.0,2022-11-13 08:33:55.975683,-17.53913888865073
2015,1,1,4,VX,878,N526VA,DAL,DCA,1800,1756.0,-4.0,11.0,1807.0,165.0,137.0,122.0,1184,2109.0,4.0,2145,2113.0,-32.0,0,0,,,,,,,2022-11-13 08:33:55.975683,220.28579069344656
2015,1,1,4,US,761,N151UW,CLT,MIA,1610,1606.0,-4.0,9.0,1615.0,122.0,103.0,88.0,650,1743.0,6.0,1812,1749.0,-23.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.66372025770196
2015,1,1,4,MQ,3073,N641MQ,ORD,CLE,1605,1606.0,1.0,16.0,1622.0,73.0,64.0,43.0,315,1805.0,5.0,1818,1810.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,12.961639065838504
2015,1,1,4,AA,1347,N471AA,DFW,DSM,1440,1506.0,26.0,12.0,1518.0,110.0,92.0,74.0,624,1632.0,6.0,1630,1638.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-29.187261187102376
2015,1,1,4,EV,4309,N16541,ORF,ORD,1653,1641.0,-12.0,12.0,1653.0,142.0,161.0,141.0,717,1814.0,8.0,1815,1822.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-25.88476529537362
2015,1,1,4,OO,2621,N862AS,LAX,SJC,1305,1256.0,-9.0,34.0,1330.0,70.0,87.0,49.0,308,1419.0,4.0,1415,1423.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,26.293677462204613
2015,1,1,4,UA,356,N432UA,ALB,ORD,700,710.0,10.0,11.0,721.0,159.0,150.0,130.0,723,831.0,9.0,839,840.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-25.405408833868016
2015,1,1,4,WN,59,N945WN,DCA,MDW,955,950.0,-5.0,12.0,1002.0,135.0,132.0,115.0,601,1057.0,5.0,1110,1102.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,31.20193744670175
2015,1,1,4,UA,1585,N34455,MCO,ORD,1649,1645.0,-4.0,10.0,1655.0,177.0,174.0,152.0,1005,1827.0,12.0,1846,1839.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.88076291508196
2015,1,1,4,OO,5486,N792SK,IAH,ASE,900,853.0,-7.0,12.0,905.0,172.0,166.0,150.0,913,1035.0,4.0,1052,1039.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,8.718319220542096
2015,1,1,4,AA,1408,N4XYAA,DFW,OKC,2050,2102.0,12.0,22.0,2124.0,55.0,55.0,26.0,175,2150.0,7.0,2145,2157.0,12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,47.3822695269457
2015,1,1,4,AA,232,N599AA,ATL,DFW,1900,1858.0,-2.0,17.0,1915.0,150.0,177.0,125.0,731,2020.0,35.0,2030,2055.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,21.145543759074087
2015,1,1,4,WN,815,N8646B,MDW,PDX,1925,1925.0,0.0,25.0,1950.0,270.0,273.0,243.0,1751,2153.0,5.0,2155,2158.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,37.6300140188936
2015,1,1,4,AA,2341,N4YLAA,DFW,RNO,1745,1757.0,12.0,14.0,1811.0,210.0,194.0,176.0,1345,1907.0,4.0,1915,1911.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.437660178410032
2015,1,1,4,WN,4986,N250WN,HOU,CLT,1535,1600.0,25.0,9.0,1609.0,135.0,133.0,115.0,920,1904.0,9.0,1850,1913.0,23.0,0,0,,0.0,0.0,16.0,7.0,0.0,2022-11-13 08:33:55.975683,-56.79321295441038
2015,1,1,4,WN,636,N788SA,SFO,PHX,1650,1643.0,-7.0,6.0,1649.0,110.0,105.0,90.0,651,1919.0,9.0,1940,1928.0,-12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.75229237981774
2015,1,1,4,US,483,N801AW,AUS,PHX,1543,1539.0,-4.0,10.0,1549.0,147.0,145.0,129.0,872,1658.0,6.0,1710,1704.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.627847411962271
2015,1,1,4,AA,148,N3EJAA,CLT,MIA,930,925.0,-5.0,23.0,948.0,131.0,119.0,92.0,650,1120.0,4.0,1141,1124.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-0.5031247854310524
