customer_id,creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,predicted_churn,decision,churn
27ad007a,803,California,Female,32,9,192122.84,1,1,1,54277.45,0.0138230340430332,low_risk,no
27b2e620,688,New York,Male,29,9,144553.5,2,1,0,143454.95,0.7528530961930824,high_risk,yes
27b48e62,488,New York,Male,32,3,114540.38,1,1,0,92568.07,0.8503483018075043,high_risk,yes
27b619a8,634,Texas,Male,74,5,108891.7,1,1,0,10078.02,0.8589889921485037,high_risk,yes
27ad828e,657,Hawaii,Female,37,6,95845.6,1,1,0,122218.23,0.7876797456703102,high_risk,yes
27b58b46,813,Texas,Male,59,2,135078.41,1,1,0,187636.06,0.2475647370258861,low_risk,no
27b2733e,606,New York,Male,40,9,95293.86,2,0,1,96985.58,0.9279212165336614,high_risk,yes
27b5e8ca,786,Massachusetts,Female,39,7,0.0,2,0,0,100929.59,0.9344479825407426,high_risk,yes
27ada6a6,729,Florida,Male,37,10,0.0,2,1,0,100862.54,0.8585854758710679,high_risk,yes
27a95da8,731,Hawaii,Male,29,5,179539.2,1,0,0,112010.02,0.8663782119625928,high_risk,yes
27a8d5ae,645,Florida,Male,49,8,0.0,2,1,0,162012.6,0.8553066664049629,high_risk,yes
27adc4a6,600,Hawaii,Male,37,1,142663.46,1,0,1,88669.89,0.9011695988095968,high_risk,yes
27ac6f66,700,New York,Female,40,4,148571.07,1,1,0,189826.96,0.0969500491486532,low_risk,no
27b6699e,742,Hawaii,Male,39,8,140004.96,1,1,1,92985.78,0.9553106356322724,high_risk,yes
27b2f764,646,California,Male,35,6,84026.86,1,0,1,164255.69,0.8201462755973502,high_risk,yes
27a9e840,674,Hawaii,Female,21,9,120150.39,2,1,1,33964.03,0.9522300388268574,high_risk,yes
27ae7acc,826,Hawaii,Male,26,5,142662.68,1,0,0,60285.3,0.8604540929748363,high_risk,yes
27aaac94,645,Florida,Male,36,4,59893.85,2,1,0,43999.64,0.8396417937024447,high_risk,yes
27b52070,763,Massachusetts,Male,37,8,0.0,2,1,1,933.38,0.8721612668065398,high_risk,yes
27b30b8c,591,California,Female,39,4,150500.64,1,1,0,14928.8,0.9673887337340876,high_risk,yes
27ade404,548,New York,Male,32,2,98986.28,1,1,1,55867.38,0.8365646587786341,high_risk,yes
27b62bf0,594,Massachusetts,Female,49,2,126615.94,2,0,1,123214.74,0.7654855608688789,high_risk,yes
27a9f678,491,New York,Female,57,4,112044.72,1,1,1,41229.73,0.0205369220465976,low_risk,no
27b59032,628,Hawaii,Male,31,0,88421.81,1,0,0,72350.47,0.8672628699037912,high_risk,yes
27a995ac,835,Hawaii,Male,23,9,0.0,1,1,0,19793.73,0.0356928501898943,low_risk,no
27adc640,810,Texas,Male,69,3,27288.43,1,1,1,110509.9,0.9706995074424776,high_risk,yes
27b0d68c,795,Florida,Female,56,5,0.0,1,1,0,35418.69,0.1812478009328314,low_risk,no
27a8e170,615,Hawaii,Male,64,0,81564.1,2,0,1,35896.09,0.8488428758883997,high_risk,yes
27ad9562,656,Massachusetts,Male,47,1,0.0,2,1,1,197961.93,0.889006237877741,high_risk,yes
27b145cc,554,Hawaii,Female,48,7,0.0,2,1,1,63708.07,0.8954649860796271,high_risk,yes
27abf176,693,Florida,Female,57,9,0.0,2,1,1,135502.77,0.8900206110541711,high_risk,yes
27b0874a,512,Hawaii,Female,31,7,0.0,2,0,0,49326.07,0.934289472145268,high_risk,yes
27a99d90,670,Hawaii,Female,40,3,47364.45,1,1,1,148579.43,0.0111385830418637,low_risk,no
27b1de2e,516,New York,Female,33,10,138847.9,1,1,1,127256.7,0.9630817660221276,high_risk,yes
27a97e78,635,Texas,Female,48,4,81556.89,2,1,0,191914.37,0.9229915127469952,high_risk,yes
27b0a554,741,New York,Female,19,8,108711.57,2,1,0,24857.25,0.7681309463567605,high_risk,yes
27b549ce,700,California,Female,27,6,137963.07,1,0,0,8996.79,0.9460515375903809,high_risk,yes
27ae8ff8,584,California,Male,33,3,0.0,2,0,1,59103.13,0.7913922996745747,high_risk,yes
27aa8ebc,735,California,Male,49,5,121973.28,1,1,0,148804.36,0.8504376535919301,high_risk,yes
27b1cf4c,493,California,Female,36,5,148667.81,2,1,0,56092.51,0.7609630342252961,high_risk,yes
27afd12e,812,Texas,Male,33,2,127154.14,2,0,1,105383.49,0.8965880382922433,high_risk,yes
27ad5ea8,516,Hawaii,Female,37,8,113143.12,1,0,0,3363.36,0.8002079181317796,high_risk,yes
27b55b30,637,New York,Male,43,1,135645.29,2,0,1,101382.86,0.2478033236081064,low_risk,no
27b6a62a,549,New York,Female,31,9,135020.21,2,1,1,23343.18,0.9689668365823731,high_risk,yes
27ab36fa,663,Hawaii,Male,35,9,0.0,2,1,1,195580.28,0.8444810079891285,high_risk,yes
27aacbca,501,Texas,Male,24,4,130806.42,2,1,0,80241.14,0.9653036304964858,high_risk,yes
27b1d7c6,646,Hawaii,Female,38,2,0.0,2,0,0,178752.73,0.8777409955572475,high_risk,yes
27a92400,717,New York,Female,33,0,115777.23,1,1,1,81508.1,0.9761348340911772,high_risk,yes
27aa465a,591,California,Male,40,2,99886.42,2,1,1,88695.19,0.8761881871543381,high_risk,yes
27a95920,573,Hawaii,Male,27,2,128243.03,1,1,1,11631.34,0.8309522785198971,high_risk,yes
27ac89ba,549,Florida,Female,24,9,0.0,2,1,1,14406.41,0.7761093717857144,high_risk,yes
27adca8c,577,Hawaii,Female,37,4,0.0,1,1,1,79881.39,0.9225132709315002,high_risk,yes
27ac9ff4,696,Florida,Male,60,8,88786.81,1,1,1,196858.4,0.9860610135880454,high_risk,yes
27a8dfd6,735,New York,Female,43,9,98807.45,1,0,0,184570.04,0.1670581236612872,low_risk,no
27b5e7a8,648,Texas,Female,43,1,107963.38,1,0,0,186438.86,0.2061052974609535,low_risk,no
27aeaf38,700,California,Male,38,8,134811.3,1,1,0,1299.75,0.8656399661016141,high_risk,yes
27b4ad7a,613,Florida,Male,39,8,118201.41,1,1,0,23315.59,0.9855553953458696,high_risk,yes
27aaf316,569,Hawaii,Male,66,2,0.0,1,1,0,130784.2,0.0266289256058987,low_risk,no
27b55d7e,528,Hawaii,Female,32,4,85615.66,2,1,0,156192.43,0.77416858591974,high_risk,yes
27b63df2,525,Hawaii,Male,35,7,165358.77,1,0,1,94738.54,0.9239676322981896,high_risk,yes
27b1614c,610,Hawaii,Female,27,2,0.0,2,1,0,14546.76,0.9841005901311684,high_risk,yes
27afe3e4,728,California,Male,33,8,129907.63,1,0,1,36083.96,0.8133979369730656,high_risk,yes
27b6335c,748,California,Male,44,2,92911.52,1,0,1,85495.24,0.8698627997379252,high_risk,yes
27aee61a,686,Massachusetts,Male,39,10,136258.06,1,0,0,89199.51,0.9700118281995476,high_risk,yes
27aed79c,568,Hawaii,Female,44,7,0.0,2,0,0,62370.67,0.2291850120149869,low_risk,no
27ad3950,592,Hawaii,Female,27,4,0.0,2,1,1,183569.25,0.7877976599265579,high_risk,yes
27b2fc32,643,Texas,Male,25,4,115142.9,1,1,1,148098.95,0.856629709001316,high_risk,yes
27ad9116,615,Florida,Male,61,9,0.0,2,1,0,150227.85,0.0935146924354413,low_risk,no
27b6b34a,670,California,Female,45,5,47884.92,1,1,1,54340.24,0.8727442083189093,high_risk,yes
27b40438,651,California,Male,53,7,0.0,2,1,1,130132.41,0.8124037827163981,high_risk,yes
27b5570c,562,California,Male,35,7,0.0,1,0,0,48869.67,0.8643773239589356,high_risk,yes
27b56094,653,Massachusetts,Male,35,9,0.0,2,1,1,45956.05,0.9278043702771146,high_risk,yes
27aa744a,580,California,Female,39,9,128362.59,1,1,0,86044.98,0.8267588755443191,high_risk,yes
27b49a2e,588,Massachusetts,Female,35,7,0.0,2,1,1,108739.15,0.7924778060730842,high_risk,yes
27acc33a,623,Hawaii,Male,43,1,0.0,2,1,1,146379.3,0.7528235212333985,high_risk,yes
27af5b72,678,Florida,Female,49,8,0.0,2,0,1,98090.69,0.9857253405615488,high_risk,yes
27b331c0,608,Hawaii,Male,31,7,79962.92,2,1,0,60901.72,0.8226579376351266,high_risk,yes
27ad6ec0,598,Hawaii,Male,38,0,125487.89,1,0,0,158111.71,0.8387229186035974,high_risk,yes
27b39a34,567,Hawaii,Female,38,1,125877.65,2,1,1,107841.77,0.7628276799614592,high_risk,yes
27b005cc,743,California,Female,40,6,0.0,1,1,0,28280.8,0.0937530088984558,low_risk,no
27ab51e4,535,Hawaii,Female,40,8,0.0,1,1,1,27689.77,0.8192264589556522,high_risk,yes
27afd5c0,746,California,Female,24,4,0.0,1,0,1,94105.0,0.7626366998151749,high_risk,yes
27af4ec0,651,California,Female,32,8,144581.96,1,1,1,87609.5,0.8389284848134441,high_risk,yes
27b50a86,620,Hawaii,Male,41,3,0.0,2,1,1,137309.06,0.9265861100696968,high_risk,yes
27b011b6,638,New York,Female,39,0,122501.28,2,1,1,95007.8,0.7780252040319309,high_risk,yes
27ad0fe8,850,Texas,Male,43,5,129305.09,2,0,1,19244.58,0.8658554028876528,high_risk,yes
27b15ada,558,Massachusetts,Female,31,7,0.0,2,1,0,166720.28,0.9505316101321516,high_risk,yes
27afdf84,748,California,Female,20,7,0.0,2,0,0,10792.42,0.8321106097334018,high_risk,yes
27b64b9e,541,Texas,Nonbinary,51,7,90373.28,2,1,0,179861.79,0.8205663264455154,high_risk,yes
27b61f3e,705,Florida,Male,46,7,0.0,2,1,0,117273.35,0.7883224062760373,high_risk,yes
27ad1d94,727,New York,Male,58,5,106913.43,1,1,0,25881.0,0.2053590822067244,low_risk,no
27aa0956,796,Texas,Female,52,9,167194.36,1,1,1,62808.93,0.226417237132287,low_risk,no
27ada156,624,Florida,Male,38,7,123906.55,1,1,0,135096.78,0.9326611325101036,high_risk,yes
27af4600,676,Hawaii,Female,36,3,91711.59,1,1,1,95393.43,0.8264504770245151,high_risk,yes
27b2e8fa,621,Massachusetts,Male,39,8,0.0,2,1,0,36122.96,0.7531126208936243,high_risk,yes
27b358f8,520,New York,Male,32,5,110029.77,1,1,0,56246.69,0.7613117998033436,high_risk,yes
27b51238,580,Florida,Female,57,0,136820.99,1,0,1,108528.74,0.9239460991312372,high_risk,yes
27abd344,577,Hawaii,Male,60,10,125389.7,2,1,1,178616.73,0.9193898770774592,high_risk,yes
27b1dd16,610,California,Male,40,0,0.0,2,1,0,62232.6,0.8869432238701793,high_risk,yes
27af7b02,587,California,Male,42,1,0.0,1,0,0,123006.91,0.8782441748698995,high_risk,yes
27afdb24,725,California,Male,66,4,86459.8,1,1,1,141476.56,0.919793954808684,high_risk,yes
27a9c7fc,484,New York,Male,54,3,134388.11,1,0,0,49954.79,0.0333392034594965,low_risk,no
27b257dc,574,Florida,Male,52,7,115532.52,1,1,0,196257.67,0.8290449161493805,high_risk,yes
27a8b646,559,Hawaii,Female,34,5,68999.66,2,1,1,66879.27,0.7836266188423311,high_risk,yes
27adfaf2,686,Hawaii,Male,34,6,146178.13,2,1,1,88837.11,0.885761859097529,high_risk,yes
27ab64ea,689,Hawaii,Male,39,7,0.0,2,0,0,14917.09,0.8111538037865231,high_risk,yes
27af5f32,593,California,Female,33,0,95927.04,1,1,0,199478.05,0.8631660597624862,high_risk,yes
27aee0f2,725,Texas,Male,19,0,75888.2,1,0,0,45613.75,0.8151735480741057,high_risk,yes
27b69608,776,New York,Male,38,5,112281.7,1,0,1,89893.6,0.8869073983134061,high_risk,yes
27b4a29e,747,New York,Male,36,8,102603.3,2,1,1,180693.61,0.9474617147807456,high_risk,yes
27a88612,649,Texas,Male,40,4,95001.33,1,0,1,123202.99,0.9692134639627334,high_risk,yes
27a9db20,585,California,Female,28,6,105795.9,1,1,1,41219.09,0.8770401604215643,high_risk,yes
27b02ebc,670,California,Female,54,2,95507.12,1,1,1,63213.31,0.8778687218708968,high_risk,yes
27b1c2a4,781,Hawaii,Male,20,0,125023.1,2,1,1,108301.45,0.9419873613762156,high_risk,yes
27b6b5fc,603,Texas,Male,35,1,123407.69,1,1,0,152541.89,0.2256754396500578,low_risk,no
27b41572,754,Texas,Female,39,8,129401.87,1,1,1,87684.93,0.987374407363301,high_risk,yes
27af1f04,506,California,Male,37,5,0.0,2,1,1,127543.81,0.796875493210409,high_risk,yes
27ae7e64,549,Hawaii,Female,38,8,107283.4,1,0,0,157442.75,0.8296223315268296,high_risk,yes
27ad8176,518,Hawaii,Male,46,3,0.0,2,1,0,76515.79,0.8856900843526765,high_risk,yes
27b1cbc8,587,Massachusetts,Male,42,5,120233.83,1,1,0,194890.33,0.9169196709819216,high_risk,yes
27b1fb5c,608,California,Female,30,8,85859.76,1,0,0,142730.27,0.7947307678005332,high_risk,yes
27b51de6,687,Hawaii,Female,44,9,0.0,2,0,0,103042.2,0.1180008423196353,low_risk,no
27b10e0e,723,California,Female,20,4,0.0,2,1,1,140385.33,0.8378526099261981,high_risk,yes
27b338f0,619,California,Male,43,1,125211.92,1,1,1,113410.49,0.8788638979126383,high_risk,yes
27a8e8dc,756,California,Female,28,6,0.0,1,1,1,164394.65,0.8827120756449487,high_risk,yes
27b4123e,742,New York,Male,33,0,181656.51,1,1,1,107667.91,0.9120599985069372,high_risk,yes
27b131cc,653,Florida,Male,55,2,70263.83,1,0,1,62347.71,0.9669271992012684,high_risk,yes
27b18884,411,California,Female,36,10,0.0,1,0,0,120694.35,0.9198917627330564,high_risk,yes
27a88b8a,693,Texas,Male,46,2,104763.41,1,1,1,62368.33,0.9338453442553456,high_risk,yes
27b46fc2,708,New York,Female,23,4,71433.08,1,1,0,103697.57,0.8127079180680099,high_risk,yes
27b56d96,636,Texas,Male,36,6,96643.32,1,0,0,182059.28,0.8892959897308669,high_risk,yes
27b08966,681,Texas,Male,49,8,142946.18,1,0,0,187280.51,0.1939177792290614,low_risk,no
27aad746,461,Hawaii,Female,35,5,0.0,1,1,1,54209.02,0.9959219922243252,high_risk,yes
27ab9230,561,Florida,Female,33,6,0.0,2,1,0,45261.47,0.7716831590700101,high_risk,yes
27b0d43e,660,Florida,Female,33,1,0.0,2,0,0,117834.91,0.9385008730125128,high_risk,yes
27b61cf0,531,Hawaii,Female,47,6,0.0,1,0,0,194998.34,0.2310318851848948,low_risk,no
27b3347c,710,Texas,Female,24,2,110407.44,2,0,0,15832.43,0.1915252585884244,low_risk,no
27ac9144,745,New York,Female,28,1,111071.36,1,1,0,73275.96,0.1368077942926054,low_risk,no
27b1597c,733,California,Male,22,5,0.0,2,1,1,117202.19,0.851540109977418,high_risk,yes
27b0a11c,749,Massachusetts,Male,42,9,222267.63,1,0,0,101108.85,0.2266343810632016,low_risk,no
27b1e888,612,New York,Male,30,9,142910.15,1,1,0,105890.55,0.1343834113248166,low_risk,no
27ac2bc8,616,Hawaii,Female,31,3,136789.14,1,1,0,59346.4,0.1231610944033066,low_risk,no
27b0daba,595,Texas,Male,46,5,142360.62,2,1,0,48421.4,0.1176782246975258,low_risk,no
27b21a88,839,Texas,Male,47,2,136911.07,1,1,1,168184.62,0.1495920331722842,low_risk,no
27b68a78,776,Hawaii,Male,37,2,0.0,1,0,1,8065.0,0.9155922636942516,high_risk,yes
27ab3894,791,California,Male,28,4,0.0,1,1,0,174435.48,0.75082600197258,high_risk,yes
27ae77c0,630,Texas,Female,31,2,112373.49,2,1,1,131167.98,0.8997040587966756,high_risk,yes
27b37e3c,850,Texas,Female,45,5,103909.86,1,1,0,60083.11,0.0680118995831891,low_risk,no
27b54d5c,627,New York,Male,28,5,71097.23,1,1,1,130504.49,0.961999628646642,high_risk,yes
27ac29fc,638,Massachusetts,Female,55,2,155828.22,1,0,1,108987.25,0.0603946748113138,low_risk,no
27b54442,640,Texas,Male,33,8,81677.22,2,0,0,34925.56,0.8848654669729918,high_risk,yes
27b1f67a,684,California,Male,46,0,0.0,2,1,1,36376.97,0.7628569063285866,high_risk,yes
27b48ade,652,Hawaii,Female,80,4,0.0,2,1,1,188603.07,0.9464756133933776,high_risk,yes
27ac5ce2,558,Hawaii,Female,45,1,153697.53,2,0,0,89891.4,0.1618305201425781,low_risk,no
27aaa168,637,Hawaii,Female,38,3,104339.56,1,0,0,119882.86,0.775642710065102,high_risk,yes
27ab26b0,519,California,Female,38,7,125328.56,1,1,0,188225.67,0.8795357252760352,high_risk,yes
27b0a766,627,New York,Male,23,5,184244.86,1,1,0,103099.22,0.9896939550584684,high_risk,yes
27b435b6,604,Hawaii,Male,33,3,148659.48,1,0,0,42437.75,0.9174043109101704,high_risk,yes
27a88d56,587,Massachusetts,Male,41,8,85109.21,1,1,0,1557.82,0.9446546047920152,high_risk,yes
27a8e76a,555,California,Male,51,5,0.0,3,1,0,189122.89,0.088048295488501,low_risk,no
27a921d0,678,Hawaii,Female,26,1,0.0,2,1,0,45443.68,0.8711199906026956,high_risk,yes
27b691da,652,California,Female,31,3,103696.97,3,0,0,155221.05,0.1682477198521904,low_risk,no
27a8ea58,667,New York,Female,39,4,83765.35,2,1,0,118358.54,0.7669890327710095,high_risk,yes
27a977ca,711,Florida,Male,38,3,128718.78,1,0,0,114793.45,0.9796600964151724,high_risk,yes
27aa2bfc,725,New York,Male,19,0,75888.2,1,0,0,45613.75,0.8320777288141219,high_risk,yes
27a92eb4,721,Hawaii,Male,46,1,115764.32,2,0,0,102950.79,0.8360892823265965,high_risk,yes
27b5f7ca,507,Massachusetts,Male,46,6,92783.68,1,1,1,51424.29,0.917058145641557,high_risk,yes
27b0dd58,682,New York,Female,43,7,111094.05,2,1,1,64679.3,0.8148780194903431,high_risk,yes
27b13e7e,612,California,Female,33,0,64900.32,2,1,0,102426.12,0.8521939500082576,high_risk,yes
27b01d14,515,New York,Male,37,2,90432.92,1,1,1,188366.04,0.1352382409058868,low_risk,no
27aefd62,699,Florida,Male,34,8,0.0,1,1,1,76510.46,0.9583269609682028,high_risk,yes
27b02bc4,687,New York,Female,27,9,152328.88,2,0,0,126494.82,0.9562334872452644,high_risk,yes
27a9c108,778,New York,Male,31,9,182275.23,2,1,0,190631.23,0.8713900819421242,high_risk,yes
27b2e2ec,505,New York,Male,43,5,136855.94,2,1,0,171070.52,0.8686523838382123,high_risk,yes
27b1a54e,688,Florida,Female,46,3,0.0,2,0,1,104902.68,0.9277761997474484,high_risk,yes
27ab7426,551,Texas,Female,30,2,143340.44,1,1,0,145796.49,0.929710763391778,high_risk,yes
27b16bb0,620,Hawaii,Female,29,1,138740.24,2,0,0,154700.61,0.8379562608667303,high_risk,yes
27b4c4a4,766,California,Nonbinary,32,6,185714.28,1,1,1,102502.5,0.826377604854037,high_risk,yes
27ab4f32,575,Florida,Male,28,7,0.0,1,1,1,10666.05,0.9731728654509028,high_risk,yes
27ad0f02,715,California,Male,32,8,175307.32,1,1,0,187051.23,0.8023952940445225,high_risk,yes
27a9cec8,468,California,Male,46,7,91443.75,1,1,0,10958.18,0.8942468389162859,high_risk,yes
27b6808c,640,California,Male,43,7,132412.38,1,0,0,69584.3,0.230436085920423,low_risk,no
27a9b4d8,742,Texas,Male,33,1,137937.95,1,1,1,51387.1,0.9321671963392092,high_risk,yes
27ab077a,529,Texas,Male,29,4,135759.4,1,0,0,112813.79,0.1435302848788512,low_risk,no
27b09014,602,Hawaii,Female,72,3,0.0,2,1,1,171260.66,0.8013944434374298,high_risk,yes
27a97edc,576,California,Female,41,4,112609.91,1,0,0,191035.18,0.1821858143958404,low_risk,no
27b04f00,606,New York,Male,48,4,132403.56,1,0,0,36091.91,0.1599258723191663,low_risk,no
27af6784,525,California,Male,26,7,153644.39,1,1,1,63197.88,0.8941056673372801,high_risk,yes
27b25ab6,712,Massachusetts,Male,45,6,112994.65,1,0,0,198398.68,0.7730439719752462,high_risk,yes
27acf53a,663,California,Male,26,5,141462.13,1,1,0,440.2,0.8355345139781091,high_risk,yes
27b31226,711,Hawaii,Male,34,8,0.0,2,0,0,48260.19,0.8517992804538359,high_risk,yes
27ad9ada,850,New York,Male,37,9,122506.38,1,0,1,199693.84,0.2076274948995858,low_risk,no
27b427b0,483,Texas,Male,41,1,118334.44,1,0,0,163147.99,0.232976895612043,low_risk,no
27ad7d34,799,Hawaii,Female,52,4,161209.66,1,1,1,89081.41,0.9754686268003768,high_risk,yes
27ae6f82,698,New York,Male,52,8,96781.39,1,1,1,153373.71,0.7813252361481378,high_risk,yes
27afdc78,720,California,Female,37,2,120328.88,2,1,1,138470.21,0.8723561796496646,high_risk,yes
27b3ae7a,759,California,Nonbinary,38,1,104091.29,1,0,0,91561.91,0.8054121446910365,high_risk,yes
27b31636,572,New York,Female,54,9,97382.53,1,1,1,195771.95,0.7572551056856736,high_risk,yes
27b3cd92,744,Hawaii,Male,47,9,0.0,2,1,0,113163.17,0.8498115844581058,high_risk,yes
27b0d0c4,664,New York,Male,33,7,97286.16,2,1,0,143433.33,0.9318061713436452,high_risk,yes
27b1772c,602,California,Female,72,3,0.0,2,1,1,171260.66,0.8293840137923518,high_risk,yes
27af2170,517,Hawaii,Male,56,9,142147.32,1,0,0,39488.04,0.1357114463358621,low_risk,no
27a9e390,712,New York,Male,53,6,134729.99,2,1,1,132702.64,0.7855658835726047,high_risk,yes
27ad3270,534,Florida,Male,35,4,0.0,2,0,0,9541.15,0.8733257460119185,high_risk,yes
27a980da,571,New York,Male,33,3,71843.15,1,1,0,26772.04,0.7964587156486302,high_risk,yes
27b38648,798,California,Male,36,1,0.0,2,1,1,159044.1,0.9404291141271786,high_risk,yes
27b52d9a,651,Hawaii,Male,23,10,0.0,2,1,1,170099.23,0.996547545027236,high_risk,yes
27adf976,751,New York,Male,50,2,96888.39,1,1,0,77206.25,0.0410652047196521,low_risk,no
27aad994,549,California,Female,34,4,0.0,2,0,0,139463.57,0.8468729920000485,high_risk,yes
27b31a8c,697,Hawaii,Female,49,7,195238.29,4,0,1,131083.56,0.148771783256381,low_risk,no
27ac5328,710,Hawaii,Male,21,4,109130.96,2,1,1,56191.99,0.9972756407164578,high_risk,yes
27b1a95e,629,Texas,Male,28,8,108601.0,1,1,1,119647.7,0.8468949889319265,high_risk,yes
27a99e1c,802,California,Male,29,9,127414.55,1,1,1,134459.12,0.806670078371063,high_risk,yes
27abda2e,698,Florida,Female,39,9,161993.89,1,0,0,90212.38,0.7868625697970832,high_risk,yes
27ac11c4,663,Hawaii,Male,34,10,0.0,1,1,1,114083.73,0.9071535271742536,high_risk,yes
27af62d4,606,Massachusetts,Male,42,10,0.0,2,1,0,177938.52,0.7751182002537511,high_risk,yes
27b043f2,644,California,Nonbinary,33,2,0.0,1,1,0,96420.58,0.9896138217648546,high_risk,yes
27b5b4a4,647,California,Male,28,8,0.0,2,1,1,91055.27,0.9551124999733356,high_risk,yes
27ad4274,702,Hawaii,Male,45,0,80793.58,1,1,1,27474.81,0.8063874196780838,high_risk,yes
27a8eea4,545,California,Male,38,1,88293.13,2,1,1,24302.95,0.8625112039482118,high_risk,yes
27b33530,755,Hawaii,Male,30,4,123217.66,2,0,1,144183.1,0.907749707259234,high_risk,yes
27b4b2d4,502,Hawaii,Female,64,3,139663.37,1,0,1,100995.11,0.7727490805859131,high_risk,yes
27b06f9e,640,Texas,Female,74,2,116800.25,1,1,1,34130.43,0.9908395885051732,high_risk,yes
27a8aeb2,678,Hawaii,Female,35,4,0.0,1,1,0,125518.32,0.8811340933109973,high_risk,yes
27b5fbee,850,Massachusetts,Female,45,5,174088.3,4,1,0,5669.31,0.0239692072228348,low_risk,no
27af2256,705,Massachusetts,Female,47,3,63488.7,1,0,1,28640.92,0.1590601961825262,low_risk,no
27b05df6,681,Hawaii,Male,34,3,0.0,2,0,0,55816.2,0.9084127973146736,high_risk,yes
27ac2042,618,Hawaii,Female,37,5,96652.86,1,1,0,98686.4,0.172075763253079,low_risk,no
27ab771e,760,California,Female,51,2,100946.71,1,0,0,179614.8,0.0850876190137397,low_risk,no
27af32b4,619,Florida,Male,52,8,0.0,2,1,1,123242.11,0.7916443495387631,high_risk,yes
27a8cb4a,713,New York,Female,24,7,147687.24,1,1,1,121592.5,0.9446672390743504,high_risk,yes
27b0bd46,590,California,Female,32,0,127763.24,1,1,0,100717.54,0.857574398061939,high_risk,yes
27b6925c,447,California,Female,32,10,0.0,1,1,1,151815.76,0.8584805106423483,high_risk,yes
27b276d6,622,Hawaii,Male,26,9,0.0,2,1,1,153237.59,0.8858490961878533,high_risk,yes
27b68a50,755,California,Female,29,4,148654.84,2,1,1,28805.09,0.7705874950016193,high_risk,yes
27ad46de,727,Hawaii,Male,35,5,136364.46,1,0,0,142754.71,0.9786114652145264,high_risk,yes
27ab6990,764,Hawaii,Male,30,5,0.0,2,0,1,105155.66,0.9791756585912496,high_risk,yes
27ac8f50,627,Texas,Male,30,3,128770.88,2,1,1,40199.01,0.9150430755008392,high_risk,yes
27ae7518,645,California,Male,45,6,155417.61,1,0,1,3449.22,0.9776581058552744,high_risk,yes
27b01b48,553,Texas,Male,41,9,110112.54,2,0,0,81898.81,0.7609627123498804,high_risk,yes
27a9674e,646,Hawaii,Male,24,8,0.0,2,0,0,92612.88,0.9243682943500892,high_risk,yes
27ada372,470,New York,Male,39,5,117469.91,2,0,0,63705.9,0.9870725779097144,high_risk,yes
